CustomerID,invoices,items,unique_products,total_spend,avg_line_value,recency_days,tenure_days,purchase_rate,Country,RepeatBuyer
13411,1,72,17,213.55,11.863888888888889,106,0,1.0,United Kingdom,0
13414,3,1574,23,1390.5,57.9375,133,162,0.018518518518518517,United Kingdom,1
13416,2,142,11,712.5,37.5,43,37,0.05405405405405406,United Kingdom,1
13417,2,162,26,640.83,22.886785714285715,4,200,0.01,United Kingdom,1
13418,18,3918,223,6127.43,20.156019736842108,11,360,0.05,United Kingdom,1
13419,1,275,16,221.06,13.81625,63,0,1.0,United Kingdom,0
13420,2,101,8,159.85,19.98125,149,20,0.1,United Kingdom,1
13421,2,1181,88,1851.08,17.798846153846153,39,249,0.008032128514056224,United Kingdom,1
13422,1,1326,127,2626.3,20.67952755905512,63,0,1.0,United Kingdom,0
13425,3,1123,66,1624.21,20.823205128205128,107,186,0.016129032258064516,United Kingdom,1
13426,10,2245,103,3641.32,23.193121019108283,0,358,0.027932960893854747,United Kingdom,1
13427,3,545,25,582.6,20.089655172413792,18,195,0.015384615384615385,United Kingdom,1
13428,1,156,70,218.47,2.952297297297297,9,0,1.0,United Kingdom,0
13429,4,1390,55,1006.8,15.02686567164179,10,64,0.0625,United Kingdom,1
13430,2,751,48,679.45,13.866326530612247,18,67,0.029850746268656716,United Kingdom,1
13431,2,672,44,1269.1,27.589130434782607,66,21,0.09523809523809523,United Kingdom,1
13434,2,300,9,534.24,53.424,73,22,0.09090909090909091,United Kingdom,1
13435,7,2129,68,3809.8900000000003,37.72168316831684,4,183,0.03825136612021858,United Kingdom,1
13436,1,76,12,196.89,16.4075,1,0,1.0,United Kingdom,0
13437,7,1283,143,3408.06,20.40754491017964,13,175,0.04,United Kingdom,1
13439,1,242,54,283.71,5.253888888888889,254,0,1.0,United Kingdom,0
13441,1,204,13,296.64,22.818461538461538,91,0,1.0,United Kingdom,0
13447,3,584,55,1129.14,19.137966101694918,22,12,0.25,United Kingdom,1
13448,6,1660,137,3539.37,18.150615384615385,16,357,0.01680672268907563,United Kingdom,1
13449,1,222,19,291.88,15.362105263157895,23,0,1.0,United Kingdom,0
13450,6,1982,32,2043.7199999999998,28.784788732394365,26,191,0.031413612565445025,United Kingdom,1
13451,5,2149,315,2976.15,6.718171557562077,25,308,0.016233766233766232,United Kingdom,1
13452,2,2,1,590.0,295.0,258,11,0.18181818181818182,United Kingdom,1
13453,2,134,16,356.97999999999996,20.998823529411762,165,123,0.016260162601626018,United Kingdom,1
13455,2,354,42,1058.34,23.007391304347824,24,341,0.005865102639296188,United Kingdom,1
13456,6,765,43,1766.72,28.043174603174602,17,189,0.031746031746031744,United Kingdom,1
13458,14,5508,242,9646.57,25.252801047120418,6,352,0.03977272727272727,United Kingdom,1
13460,2,286,16,183.44,10.790588235294118,28,20,0.1,United Kingdom,1
13461,3,1170,14,1445.0,53.51851851851852,38,124,0.024193548387096774,United Kingdom,1
13462,1,62,9,151.5,16.833333333333332,252,0,1.0,United Kingdom,0
13464,1,403,41,674.68,16.45560975609756,57,0,1.0,United Kingdom,0
13466,1,259,17,307.9,18.11176470588235,183,0,1.0,United Kingdom,0
13467,2,584,89,1083.71,10.946565656565657,10,25,0.08,United Kingdom,1
13468,37,2589,184,5704.97,18.89062913907285,1,371,0.09973045822102426,United Kingdom,1
13470,2,100,7,165.0,16.5,98,15,0.13333333333333333,United Kingdom,1
13471,4,1590,214,2531.58,9.736846153846153,0,46,0.08695652173913043,United Kingdom,1
13473,2,266,21,422.64,20.125714285714285,60,272,0.007352941176470588,United Kingdom,1
13474,1,132,59,229.59,3.58734375,235,0,1.0,United Kingdom,0
13475,4,1012,64,1431.78,16.648604651162792,190,107,0.037383177570093455,United Kingdom,1
13476,2,417,56,1238.47,21.352931034482758,178,102,0.0196078431372549,United Kingdom,1
13477,6,1021,57,1454.58,18.41240506329114,37,253,0.023715415019762844,United Kingdom,1
13479,2,134,14,300.95,20.063333333333333,200,33,0.06060606060606061,United Kingdom,1
13481,5,1142,98,1804.56,16.55559633027523,45,211,0.023696682464454975,United Kingdom,1
13482,1,116,11,184.64,16.785454545454545,231,0,1.0,United Kingdom,0
13483,1,160,10,140.34,14.034,65,0,1.0,United Kingdom,0
13484,1,44,8,313.8,39.225,240,0,1.0,United Kingdom,0
13485,1,277,23,454.24,19.749565217391304,232,0,1.0,United Kingdom,0
13486,3,669,69,1122.41,16.2668115942029,77,76,0.039473684210526314,United Kingdom,1
13487,3,265,26,575.4,16.923529411764704,57,295,0.010169491525423728,United Kingdom,1
13488,13,4518,271,8968.31,21.25191943127962,16,350,0.037142857142857144,United Kingdom,1
13489,4,560,11,449.52,32.10857142857143,104,189,0.021164021164021163,United Kingdom,1
13491,10,903,73,1215.82,14.137441860465115,51,320,0.03125,United Kingdom,1
13492,3,408,38,1269.84,25.3968,135,78,0.038461538461538464,Switzerland,1
13493,2,380,6,618.63,77.32875,274,11,0.18181818181818182,Switzerland,1
13494,1,162,18,316.26000000000005,17.570000000000004,311,0,1.0,United Kingdom,0
13495,5,829,34,2044.8700000000001,42.60145833333333,7,360,0.013888888888888888,United Kingdom,1
13496,2,341,28,653.33,18.66657142857143,10,349,0.0057306590257879654,United Kingdom,1
13497,2,163,19,348.05,18.318421052631578,282,85,0.023529411764705882,United Kingdom,1
13499,5,1365,31,1159.11,27.59785714285714,17,252,0.01984126984126984,United Kingdom,1
13500,3,609,60,1166.77,17.950307692307693,22,99,0.030303030303030304,United Kingdom,1
13501,1,560,52,1340.32,25.775384615384613,287,0,1.0,Switzerland,0
13502,3,264,17,292.0,16.22222222222222,16,307,0.009771986970684038,United Kingdom,1
13503,1,248,17,216.85,12.755882352941176,70,0,1.0,United Kingdom,0
13504,1,178,22,295.93,13.451363636363636,63,0,1.0,United Kingdom,0
13505,4,2486,182,4393.63,20.435488372093022,72,159,0.025157232704402517,Switzerland,1
13506,2,324,26,458.52,17.635384615384616,315,53,0.03773584905660377,United Kingdom,1
13507,4,1597,146,2479.16,15.303456790123455,2,142,0.028169014084507043,United Kingdom,1
13508,1,24,12,110.97,9.2475,243,0,1.0,United Kingdom,0
13509,7,1106,27,979.72,22.266363636363636,8,275,0.025454545454545455,United Kingdom,1
13510,4,1386,86,1791.56,15.578782608695652,0,182,0.02197802197802198,United Kingdom,1
13512,1,143,15,251.21,16.747333333333334,260,0,1.0,United Kingdom,0
13513,1,109,10,205.1,20.509999999999998,126,0,1.0,United Kingdom,0
13514,1,40,4,152.20000000000002,38.050000000000004,73,0,1.0,United Kingdom,0
13515,4,681,50,891.12,15.103728813559322,72,175,0.022857142857142857,United Kingdom,1
13516,3,985,43,1389.41,31.5775,20,217,0.013824884792626729,United Kingdom,1
13517,3,1369,125,2128.42,15.09517730496454,59,120,0.025,United Kingdom,1
13518,1,392,36,659.4399999999999,17.353684210526314,85,0,1.0,United Kingdom,0
13519,1,23,8,122.75,15.34375,77,0,1.0,United Kingdom,0
13520,6,1649,49,3624.35,38.97150537634408,58,312,0.019230769230769232,Switzerland,1
13521,3,736,313,1093.65,2.508371559633028,0,8,0.375,United Kingdom,1
13522,1,44,5,125.80000000000001,25.160000000000004,29,0,1.0,United Kingdom,0
13523,5,1752,157,3964.88,23.051627906976744,32,333,0.015015015015015015,United Kingdom,1
13524,5,324,17,680.1800000000001,25.191851851851855,40,179,0.027932960893854747,United Kingdom,1
13525,2,394,5,628.78,104.79666666666667,14,233,0.008583690987124463,United Kingdom,1
13527,7,1692,153,2287.51,10.257892376681616,33,293,0.023890784982935155,United Kingdom,1
13529,2,74,15,307.76,20.517333333333333,78,125,0.016,United Kingdom,1
13531,2,174,17,483.8,21.990909090909092,204,161,0.012422360248447204,United Kingdom,1
13532,1,129,66,210.31,3.1865151515151515,33,0,1.0,United Kingdom,0
13533,3,204,61,270.79,3.563026315789474,182,84,0.03571428571428571,United Kingdom,1
13534,25,2961,119,5870.08,19.83135135135135,1,355,0.07042253521126761,United Kingdom,1
13536,7,2136,91,3448.29,19.264189944134078,0,74,0.0945945945945946,United Kingdom,1
13538,7,175,10,1280.85,51.233999999999995,42,272,0.025735294117647058,United Kingdom,1
13539,3,320,35,631.34,17.063243243243242,85,223,0.013452914798206279,United Kingdom,1
13544,2,127,76,291.41,3.349540229885058,39,200,0.01,United Kingdom,1
13546,3,359,72,626.99,6.397857142857143,11,188,0.015957446808510637,United Kingdom,1
13548,2,441,114,682.41,5.503306451612903,95,147,0.013605442176870748,United Kingdom,1
13549,7,458,37,918.2,18.00392156862745,25,216,0.032407407407407406,United Kingdom,1
13551,1,12,4,91.80000000000001,22.950000000000003,318,0,1.0,United Kingdom,0
13552,12,1417,82,3740.07,34.31256880733945,65,249,0.04819277108433735,United Kingdom,1
13555,4,2660,128,4149.28,30.50941176470588,73,128,0.03125,United Kingdom,1
13557,2,546,31,584.06,17.178235294117645,27,252,0.007936507936507936,United Kingdom,1
13558,4,344,123,605.06,3.457485714285714,5,62,0.06451612903225806,United Kingdom,1
13560,1,64,32,174.37,5.283939393939394,6,0,1.0,United Kingdom,0
13561,1,83,14,141.85999999999999,10.132857142857143,215,0,1.0,United Kingdom,0
13562,3,757,50,1799.33,21.943048780487803,81,163,0.018404907975460124,United Kingdom,1
13563,2,209,49,777.53,15.867959183673468,83,55,0.03636363636363636,United Kingdom,1
13564,3,661,68,1749.02,21.07253012048193,143,223,0.013452914798206279,United Kingdom,1
13565,2,172,35,240.22,6.321578947368421,18,315,0.006349206349206349,United Kingdom,1
13566,2,575,134,874.71,4.969943181818182,40,41,0.04878048780487805,United Kingdom,1
13568,1,70,41,192.85,4.382954545454545,172,0,1.0,United Kingdom,0
13569,2,164,73,373.75,4.397058823529412,16,350,0.005714285714285714,United Kingdom,1
13570,1,161,27,239.49,8.870000000000001,242,0,1.0,United Kingdom,0
13571,12,1759,157,2092.32,6.1358357771261005,12,240,0.05,United Kingdom,1
13572,1,534,32,1384.25,41.946969696969695,205,0,1.0,United Kingdom,0
13573,2,303,24,294.4,11.323076923076922,49,202,0.009900990099009901,United Kingdom,1
13575,5,449,41,732.0699999999999,15.914565217391303,22,152,0.03289473684210526,United Kingdom,1
13576,18,2646,78,6717.34,53.312222222222225,9,362,0.049723756906077346,United Kingdom,1
13577,4,791,61,1687.6000000000001,20.33253012048193,24,216,0.018518518518518517,United Kingdom,1
13579,2,176,19,467.04,20.30608695652174,14,354,0.005649717514124294,United Kingdom,1
13581,1,30,10,118.0,11.8,308,0,1.0,United Kingdom,0
13583,1,725,53,781.03,14.736415094339621,155,0,1.0,United Kingdom,0
13584,1,37,24,142.4,5.933333333333334,306,0,1.0,United Kingdom,0
13587,1,180,8,712.4,89.05,63,0,1.0,United Kingdom,0
13588,9,2606,131,2478.95,14.246839080459768,15,239,0.03765690376569038,United Kingdom,1
13589,2,114,21,379.65,18.07857142857143,14,164,0.012195121951219513,United Kingdom,1
13590,6,1848,70,1981.92,22.780689655172413,10,291,0.020618556701030927,United Kingdom,1
13591,3,485,56,1117.13,19.26086206896552,64,202,0.01485148514851485,United Kingdom,1
13592,4,84,15,247.95999999999998,15.497499999999999,35,228,0.017543859649122806,United Kingdom,1
13593,5,731,77,2037.0800000000002,15.914687500000001,107,227,0.022026431718061675,United Kingdom,1
13594,1,359,26,396.97,15.268076923076924,52,0,1.0,United Kingdom,0
13596,2,406,133,697.04,4.199036144578313,5,7,0.2857142857142857,United Kingdom,1
13598,1,58,33,180.17000000000002,4.504250000000001,46,0,1.0,United Kingdom,0
13599,21,3294,171,5153.67,20.86506072874494,0,365,0.057534246575342465,United Kingdom,1
13600,1,324,19,219.52,11.553684210526317,311,0,1.0,United Kingdom,0
13601,2,548,90,693.32,7.003232323232324,44,166,0.012048192771084338,United Kingdom,1
13602,1,267,23,428.89,18.647391304347824,64,0,1.0,United Kingdom,0
13603,1,164,27,164.34,6.086666666666667,25,0,1.0,United Kingdom,0
13606,3,279,40,280.53999999999996,6.524186046511627,28,282,0.010638297872340425,United Kingdom,1
13607,1,290,93,678.01,6.918469387755102,39,0,1.0,United Kingdom,0
13610,7,516,165,1131.88,5.008318584070797,11,273,0.02564102564102564,United Kingdom,1
13611,3,766,67,1171.8,15.835135135135134,88,270,0.011111111111111112,United Kingdom,1
13614,4,570,171,1610.46,8.01223880597015,23,306,0.013071895424836602,United Kingdom,1
13615,1,189,23,417.69,18.160434782608696,318,0,1.0,United Kingdom,0
13617,3,300,31,544.18,12.367727272727272,39,140,0.02142857142857143,United Kingdom,1
13618,1,246,13,177.34,13.641538461538461,173,0,1.0,United Kingdom,0
13621,1,343,19,213.85,11.255263157894737,116,0,1.0,United Kingdom,0
13623,5,294,75,747.78,9.231851851851852,30,266,0.018796992481203006,United Kingdom,1
13626,1,209,19,257.23,13.53842105263158,252,0,1.0,United Kingdom,0
13627,5,1269,84,1638.47,17.80945652173913,58,298,0.016778523489932886,United Kingdom,1
13629,11,4372,28,7792.36,132.07389830508475,22,315,0.03492063492063492,United Kingdom,1
13630,7,1391,51,2031.78,28.61661971830986,4,280,0.025,United Kingdom,1
13631,11,467,6,3070.42,279.1290909090909,99,167,0.0658682634730539,United Kingdom,1
13632,5,1037,121,2121.27,14.529246575342466,24,218,0.022935779816513763,United Kingdom,1
13634,5,704,156,1575.16,8.378510638297874,32,293,0.017064846416382253,United Kingdom,1
13635,1,677,62,1071.03,17.274677419354838,67,0,1.0,United Kingdom,0
13636,5,592,57,949.12,15.065396825396826,36,248,0.020161290322580645,United Kingdom,1
13637,3,409,79,810.5,8.024752475247524,51,174,0.017241379310344827,United Kingdom,1
13638,1,93,8,122.64,15.33,15,0,1.0,United Kingdom,0
13639,1,800,39,1033.34,25.833499999999997,73,0,1.0,United Kingdom,0
13642,1,173,57,354.8,5.375757575757576,215,0,1.0,United Kingdom,0
13643,3,273,24,519.44,18.551428571428573,30,154,0.01948051948051948,United Kingdom,1
13644,4,2067,144,2624.26,17.974383561643837,15,89,0.0449438202247191,United Kingdom,1
13645,1,158,5,252.1,50.42,119,0,1.0,United Kingdom,0
13647,4,895,65,1678.1200000000001,21.2420253164557,9,225,0.017777777777777778,United Kingdom,1
13649,2,139,23,346.6,15.069565217391306,256,109,0.01834862385321101,United Kingdom,1
13650,6,922,79,1836.34,19.128541666666667,16,250,0.024,United Kingdom,1
13651,2,33,6,94.2,15.700000000000001,34,4,0.5,United Kingdom,1
13652,3,578,48,1095.08,17.38222222222222,45,322,0.009316770186335404,United Kingdom,1
13654,6,2182,157,2707.33,16.30921686746988,42,230,0.02608695652173913,United Kingdom,1
13655,2,605,52,932.97,16.66017857142857,113,127,0.015748031496062992,United Kingdom,1
13656,2,490,49,379.65,7.747959183673469,164,172,0.011627906976744186,United Kingdom,1
13657,2,209,16,382.14,23.88375,10,190,0.010526315789473684,United Kingdom,1
13658,5,1019,91,2639.17,24.43675925925926,9,194,0.02577319587628866,United Kingdom,1
13659,2,894,92,1573.2,15.126923076923077,205,115,0.017391304347826087,United Kingdom,1
13662,3,543,50,897.76,16.938867924528303,85,173,0.017341040462427744,United Kingdom,1
13663,1,91,13,189.47,14.574615384615385,178,0,1.0,United Kingdom,0
13666,3,41,12,84.65,7.054166666666667,59,227,0.013215859030837005,United Kingdom,1
13667,1,154,82,305.02,3.505977011494253,148,0,1.0,United Kingdom,0
13668,21,3742,284,6363.59,13.539553191489363,2,359,0.0584958217270195,United Kingdom,1
13669,2,237,9,218.55,24.283333333333335,50,98,0.02040816326530612,United Kingdom,1
13670,1,282,25,349.7,13.988,74,0,1.0,United Kingdom,0
13672,2,57,4,186.39000000000001,31.065,300,30,0.06666666666666667,United Kingdom,1
13673,2,119,47,396.92,6.106461538461539,18,13,0.15384615384615385,United Kingdom,1
13675,2,330,25,486.82000000000005,19.472800000000003,150,133,0.015037593984962405,United Kingdom,1
13678,1,924,16,232.6,14.5375,151,0,1.0,United Kingdom,0
13680,4,1936,164,3722.42,19.089333333333332,0,337,0.011869436201780416,United Kingdom,1
13681,4,360,37,827.83,14.523333333333333,17,137,0.029197080291970802,United Kingdom,1
13682,1,10,3,59.5,19.833333333333332,186,0,1.0,United Kingdom,0
13684,1,39,29,67.23,2.241,285,0,1.0,United Kingdom,0
13685,6,4456,29,1949.44,51.30105263157895,2,57,0.10526315789473684,United Kingdom,1
13686,1,70,8,72.0,9.0,182,0,1.0,United Kingdom,0
13689,1,512,6,910.0,151.66666666666666,62,0,1.0,United Kingdom,0
13690,1,67,9,172.25,19.13888888888889,58,0,1.0,United Kingdom,0
13692,3,1226,48,1488.32,28.081509433962264,24,211,0.014218009478672985,United Kingdom,1
13694,50,63312,366,65039.62,114.50637323943663,3,369,0.13550135501355012,United Kingdom,1
13695,15,1603,46,2504.13,27.823666666666668,30,228,0.06578947368421052,United Kingdom,1
13697,1,177,12,151.29999999999998,12.608333333333333,38,0,1.0,United Kingdom,0
13699,1,66,14,308.58000000000004,22.041428571428575,154,0,1.0,United Kingdom,0
13700,10,2304,139,2265.12,11.498071065989848,25,300,0.03333333333333333,United Kingdom,1
13703,1,10,1,99.5,99.5,317,0,1.0,United Kingdom,0
13704,9,1531,111,2308.06,17.224328358208954,4,83,0.10843373493975904,United Kingdom,1
13705,3,363,25,711.86,25.423571428571428,7,366,0.00819672131147541,United Kingdom,1
13706,1,189,20,330.79,16.5395,302,0,1.0,United Kingdom,0
13707,2,351,48,806.41,16.800208333333334,266,48,0.041666666666666664,United Kingdom,1
13708,1,306,49,296.88,5.821176470588235,270,0,1.0,United Kingdom,0
13709,13,3516,244,6328.05,18.833482142857143,3,311,0.04180064308681672,United Kingdom,1
13710,1,176,8,180.48,22.56,31,0,1.0,United Kingdom,0
13711,2,140,11,252.06,19.38923076923077,218,0,2.0,United Kingdom,1
13712,1,352,10,228.84,22.884,246,0,1.0,United Kingdom,0
13715,5,563,89,1079.34,10.279428571428571,280,91,0.054945054945054944,United Kingdom,1
13716,1,138,21,138.28,6.584761904761905,268,0,1.0,United Kingdom,0
13717,6,1959,92,1445.01,14.166764705882352,31,266,0.022556390977443608,United Kingdom,1
13718,2,173,9,306.55,25.545833333333334,245,49,0.04081632653061224,United Kingdom,1
13719,5,609,56,1041.68,17.361333333333334,14,219,0.0228310502283105,United Kingdom,1
13720,4,501,42,799.9,18.60232558139535,116,138,0.028985507246376812,United Kingdom,1
13721,1,316,28,524.14,18.719285714285714,35,0,1.0,United Kingdom,0
13722,3,1401,75,2375.41,27.945999999999998,131,151,0.019867549668874173,United Kingdom,1
13723,1,43,6,199.85000000000002,33.30833333333334,216,0,1.0,United Kingdom,0
13725,8,806,95,1980.56,19.043846153846154,49,258,0.031007751937984496,United Kingdom,1
13726,2,1054,39,1079.6599999999999,25.70619047619047,38,61,0.03278688524590164,United Kingdom,1
13727,2,162,19,333.48,16.674,28,4,0.5,United Kingdom,1
13728,6,458,38,1016.14,16.12920634920635,36,273,0.02197802197802198,United Kingdom,1
13730,2,488,38,752.6,17.50232558139535,135,25,0.08,United Kingdom,1
13731,2,278,36,610.59,16.068157894736842,218,27,0.07407407407407407,United Kingdom,1
13732,1,498,33,491.86,14.904848484848486,27,0,1.0,United Kingdom,0
13735,4,1130,158,2885.2400000000002,14.72061224489796,24,209,0.019138755980861243,United Kingdom,1
13736,2,497,166,731.9,3.831937172774869,4,255,0.00784313725490196,United Kingdom,1
13737,1,125,29,339.59999999999997,11.319999999999999,199,0,1.0,United Kingdom,0
13739,1,54,3,216.9,72.3,17,0,1.0,United Kingdom,0
13740,1,425,23,350.75,15.25,240,0,1.0,United Kingdom,0
13741,3,218,34,668.4300000000001,19.65970588235294,71,145,0.020689655172413793,United Kingdom,1
13742,12,1124,200,3131.02,9.753956386292835,16,303,0.039603960396039604,United Kingdom,1
13743,7,1776,8,1341.6,32.72195121951219,2,256,0.02734375,United Kingdom,1
13744,2,1249,54,1156.36,16.060555555555553,94,197,0.01015228426395939,United Kingdom,1
13745,1,496,25,300.04,12.001600000000002,161,0,1.0,United Kingdom,0
13747,1,8,1,79.6,79.6,373,0,1.0,United Kingdom,0
13748,5,439,24,948.25,33.86607142857143,95,278,0.017985611510791366,United Kingdom,1
13750,5,516,20,1647.26,68.63583333333334,53,283,0.0176678445229682,United Kingdom,1
13751,1,152,9,296.25,32.916666666666664,287,0,1.0,United Kingdom,0
13752,6,876,64,1186.28,15.608947368421052,123,122,0.04918032786885246,United Kingdom,1
13753,1,512,35,741.26,21.178857142857144,287,0,1.0,United Kingdom,0
13754,2,214,11,282.59999999999997,23.549999999999997,151,165,0.012121212121212121,United Kingdom,1
13755,9,1264,232,2161.35,6.319736842105263,3,59,0.15254237288135594,United Kingdom,1
13756,14,3188,66,5189.52,36.54591549295775,1,365,0.038356164383561646,United Kingdom,1
13758,7,1844,104,3190.55,27.26965811965812,11,361,0.019390581717451522,United Kingdom,1
13759,2,287,24,659.4100000000001,26.376400000000004,32,37,0.05405405405405406,United Kingdom,1
13760,2,197,50,286.79,5.03140350877193,53,202,0.009900990099009901,United Kingdom,1
13761,2,642,68,1070.65,15.295000000000002,49,129,0.015503875968992248,United Kingdom,1
13762,1,272,7,306.72,43.81714285714286,218,0,1.0,United Kingdom,0
13763,1,728,15,1714.96,114.33066666666667,62,0,1.0,United Kingdom,0
13764,3,932,183,1521.76,7.3161538461538465,70,266,0.011278195488721804,United Kingdom,1
13767,37,7322,55,17220.36,46.79445652173913,1,371,0.09973045822102426,United Kingdom,1
13769,10,1163,73,2796.51,20.71488888888889,1,365,0.0273972602739726,United Kingdom,1
13771,4,1477,114,2634.45,22.138235294117646,63,182,0.02197802197802198,United Kingdom,1
13772,3,546,141,1132.13,6.396214689265538,33,205,0.014634146341463415,United Kingdom,1
13774,1,192,22,345.0,15.681818181818182,81,0,1.0,United Kingdom,0
13777,31,11769,36,22322.2,115.06288659793815,0,372,0.08333333333333333,United Kingdom,1
13778,1,70,9,178.7,19.855555555555554,102,0,1.0,United Kingdom,0
13780,2,318,56,360.01,6.315964912280702,6,163,0.012269938650306749,United Kingdom,1
13781,1,30,17,127.84,7.5200000000000005,250,0,1.0,United Kingdom,0
13782,6,371,96,912.0,7.930434782608696,12,315,0.01904761904761905,United Kingdom,1
13784,11,2493,9,2462.79,79.44483870967741,9,322,0.034161490683229816,United Kingdom,1
13786,1,136,7,230.39999999999998,32.91428571428571,366,0,1.0,United Kingdom,0
13787,2,337,24,309.04,9.969032258064518,75,288,0.006944444444444444,United Kingdom,1
13790,1,748,45,348.8,7.751111111111111,3,0,1.0,United Kingdom,0
13791,2,1200,7,1516.0,137.8181818181818,127,40,0.05,United Kingdom,1
13792,2,92,13,195.55,15.042307692307693,65,221,0.00904977375565611,United Kingdom,1
13798,57,23948,113,37153.85,106.4580229226361,0,370,0.15405405405405406,United Kingdom,1
13799,2,402,32,688.86,17.663076923076922,116,177,0.011299435028248588,United Kingdom,1
13800,1,331,33,558.32,16.91878787878788,309,0,1.0,United Kingdom,0
13801,1,168,23,324.8,14.121739130434783,66,0,1.0,United Kingdom,0
13802,3,2572,55,4599.42,76.657,138,172,0.01744186046511628,United Kingdom,1
13803,1,121,17,277.07,16.298235294117646,254,0,1.0,United Kingdom,0
13804,7,1498,124,2635.79,19.23934306569343,30,259,0.02702702702702703,United Kingdom,1
13805,2,1900,10,924.6,71.12307692307692,51,76,0.02631578947368421,United Kingdom,1
13806,1,56,10,256.38,25.637999999999998,63,0,1.0,United Kingdom,0
13807,1,36,7,112.6,16.085714285714285,366,0,1.0,United Kingdom,0
13808,5,782,70,1747.66,22.995526315789476,5,91,0.054945054945054944,United Kingdom,1
13809,1,29,11,155.05,12.920833333333334,304,0,1.0,Cyprus,0
13810,3,312,32,1499.01,42.828857142857146,28,27,0.1111111111111111,Germany,1
13811,3,68,7,814.5,62.65384615384615,183,55,0.05454545454545454,Germany,1
13812,3,333,33,539.0,14.972222222222221,41,63,0.047619047619047616,Germany,1
13813,4,552,54,1366.8600000000001,19.809565217391306,39,95,0.042105263157894736,Germany,1
13814,2,864,37,1579.12,27.703859649122805,91,44,0.045454545454545456,Germany,1
13815,4,2560,132,4027.36,22.882727272727273,21,296,0.013513513513513514,Germany,1
13816,2,269,25,571.6700000000001,20.416785714285716,23,40,0.05,Germany,1
13817,2,211,20,382.98,15.957500000000001,28,322,0.006211180124223602,Germany,1
13819,3,1109,26,1140.35,31.676388888888887,301,18,0.16666666666666666,United Kingdom,1
13821,2,153,51,385.64,6.536271186440678,144,116,0.017241379310344827,United Kingdom,1
13822,2,611,90,632.0,6.583333333333333,5,34,0.058823529411764705,United Kingdom,1
13823,2,439,39,957.66,23.941499999999998,18,72,0.027777777777777776,United Kingdom,1
13824,5,768,34,1698.94,36.93347826086956,32,277,0.018050541516245487,United Kingdom,1
13826,1,82,10,189.5,18.95,175,0,1.0,United Kingdom,0
13827,3,141,83,412.05,4.430645161290323,57,85,0.03529411764705882,United Kingdom,1
13828,1,311,15,209.49,13.966000000000001,21,0,1.0,United Kingdom,0
13831,6,745,58,2202.99,29.77013513513513,15,353,0.0169971671388102,United Kingdom,1
13832,1,28,3,52.199999999999996,17.4,18,0,1.0,United Kingdom,0
13833,1,118,28,384.8,13.26896551724138,158,0,1.0,United Kingdom,0
13835,4,442,48,834.57,15.174000000000001,24,190,0.021052631578947368,United Kingdom,1
13837,2,183,17,271.24,14.275789473684211,211,105,0.01904761904761905,United Kingdom,1
13838,4,263,144,691.73,3.975459770114943,5,364,0.01098901098901099,United Kingdom,1
13841,1,100,1,85.0,85.0,252,0,1.0,United Kingdom,0
13842,9,1768,155,3385.62,16.43504854368932,58,308,0.02922077922077922,United Kingdom,1
13844,1,196,20,361.62,18.081,10,0,1.0,United Kingdom,0
13845,1,182,9,312.98,34.775555555555556,64,0,1.0,United Kingdom,0
13846,3,388,55,865.0600000000001,15.728363636363637,24,335,0.008955223880597015,United Kingdom,1
13848,3,3700,3,1255.0,251.0,91,273,0.01098901098901099,United Kingdom,1
13849,2,1016,97,1537.95,15.227227722772279,51,119,0.01680672268907563,United Kingdom,1
13850,1,944,93,1595.48,17.155698924731183,128,0,1.0,United Kingdom,0
13851,3,1225,76,1763.46,22.04325,95,192,0.015625,United Kingdom,1
13853,1,312,23,1090.14,47.39739130434783,56,0,1.0,United Kingdom,0
13854,25,2296,39,8109.5199999999995,73.72290909090908,8,356,0.0702247191011236,United Kingdom,1
13856,3,494,10,388.5,27.75,168,34,0.08823529411764706,United Kingdom,1
13858,1,75,11,216.17,19.651818181818182,56,0,1.0,United Kingdom,0
13859,1,129,27,201.16,7.184285714285714,325,0,1.0,United Kingdom,0
13860,5,591,58,1245.9,16.39342105263158,0,85,0.058823529411764705,United Kingdom,1
13862,8,1688,97,2209.36,15.894676258992806,17,314,0.025477707006369428,United Kingdom,1
13863,1,224,20,305.78,15.288999999999998,247,0,1.0,United Kingdom,0
13865,4,204,26,501.56,16.718666666666667,57,231,0.017316017316017316,United Kingdom,1
13866,1,57,7,145.67000000000002,20.810000000000002,73,0,1.0,United Kingdom,0
13867,3,513,51,1015.29,16.644098360655736,30,186,0.016129032258064516,United Kingdom,1
13868,1,464,32,507.54,15.860625,38,0,1.0,United Kingdom,0
13869,4,1721,234,3104.95,10.11384364820847,122,233,0.017167381974248927,United Kingdom,1
13870,8,1325,91,2770.94,24.095130434782607,1,285,0.028070175438596492,United Kingdom,1
13871,13,2806,155,6403.25,19.057291666666668,22,286,0.045454545454545456,United Kingdom,1
13873,3,140,21,389.6,16.93913043478261,119,190,0.015789473684210527,United Kingdom,1
13874,1,180,18,540.45,30.025000000000002,357,0,1.0,United Kingdom,0
13875,5,1316,79,1786.79,17.180673076923078,53,247,0.020242914979757085,United Kingdom,1
13876,1,36,7,122.7,17.52857142857143,63,0,1.0,United Kingdom,0
13877,1,108,3,117.24,39.08,85,0,1.0,United Kingdom,0
